FIPS_Code,County,State,Adult Obesity Percentage,Infant Mortality Rate,Life Expectancy,Incarceration Rate,Incarceration_Rate_1k,HIV_Prevalence,Motor Vehicle Death Rate,Secondary Educational Attainment,GINI Index (Income Inequality),Population Density,Domestic In-Migrants 2010s,Domestic In-Migrants 2010s (norm),Domestic Net Migrants 2010s,Domestic Net Migrants 2010s (norm)
30107,Wheatland County,MT,26.9,NA,79.14341885,NA,NA,0,NA,81.8,0.4406,1.51,0,0,0,0
30109,Wibaux County,MT,26.9,NA,NA,NA,NA,0,NA,88.7,0.3241,1.26,0,0,0,0
30111,Yellowstone County,MT,27.2,6.560922855,78.23511768,NA,NA,0.1,13.02,94.1,0.454,60.38,23180,148.939177814616,1644,10.5632445352558
31001,Adams County,NE,36.8,NA,79.05365972,266.08,2.66,0,NA,90,0.4435,56.08,4045,128.588231554185,-568,-18.0563944432082
31003,Antelope County,NE,31.2,NA,79.25910834,233.9,2.34,0,NA,93,0.4039,7.4,196,30.6345733041575,-6,-0.937793060331354
31005,Arthur County,NE,33.2,NA,NA,0,0,0,NA,93.7,0.4787,0.6,0,0,0,0
31007,Banner County,NE,35.8,NA,NA,0,0,NA,NA,97,0.4601,0.97,0,0,0,0
31009,Blaine County,NE,35.1,NA,NA,0,0,0,NA,95,0.3334,0.67,0,0,0,0
31011,Boone County,NE,32.7,NA,81.89823826,75.32,0.75,NA,NA,94.9,0.4372,7.69,0,0,0,0
31013,Box Butte County,NE,37,NA,78.23032774,291.34,2.91,NA,NA,90.7,0.3899,10.2,128,11.2874779541446,-60,-5.29100529100529
31015,Boyd County,NE,35.9,NA,79.667079,NA,NA,0,NA,96,0.4572,3.59,0,0,0,0
31017,Brown County,NE,37.1,NA,77.96721283,NA,NA,NA,NA,95.1,0.4843,2.47,0,0,0,0
31019,Buffalo County,NE,28.6,5.625,80.94441968,331.17,3.31,0,NA,93.1,0.4503,50.82,7354,152.496682149967,-953,-19.7619442601194
31021,Burt County,NE,32.9,NA,78.73535636,137.72,1.38,NA,NA,91.3,0.4596,13.24,504,76.6773162939297,163,24.7984177696638
31023,Butler County,NE,35.1,NA,78.46370409,248.26,2.48,NA,NA,93,0.3958,13.73,429,52.0063037943993,8,0.969814522972482
31025,Cass County,NE,37.7,NA,79.20244455,157.4,1.57,0,NA,94.4,0.3954,46.45,10072,394.608995455258,1992,78.044193700047
31027,Cedar County,NE,33.7,NA,79.81004758,82.21,0.82,0,NA,92.5,0.3965,11.48,134,15.5632984901278,-52,-6.03948896631823
31029,Chase County,NE,33.4,NA,78.95448101,100.98,1.01,0,NA,88.1,0.3984,4.23,0,0,0,0
31031,Cherry County,NE,26.8,NA,80.5530056,137.5,1.38,0,NA,95,0.4124,0.97,0,0,0,0
31033,Cheyenne County,NE,31.3,NA,79.97775916,394.63,3.95,NA,NA,93.6,0.4205,8.03,240,23.6499802916831,240,23.6499802916831
31035,Clay County,NE,32.5,NA,79.66419832,174.83,1.75,0,NA,91.5,0.3937,10.84,360,57.0071258907363,108,17.1021377672209
31037,Colfax County,NE,32.8,NA,80.82307954,260.85,2.61,0.1,NA,69.3,0.3953,26.03,402,38.2711348057883,-408,-38.8423457730388
31039,Cuming County,NE,34.2,NA,84.32201063,77.12,0.77,0,NA,88.4,0.405,15.69,182,20.1617370111887,-46,-5.09582364019054
31041,Custer County,NE,34.4,NA,79.42300066,110.8,1.11,0.1,NA,93.4,0.4923,4.2,276,25.7270693512304,-19,-1.7710663683818
31043,Dakota County,NE,38,NA,78.25320286,238.26,2.38,0,NA,76.5,0.3964,76.33,5137,246.378896882494,-1606,-77.0263788968825
31045,Dawes County,NE,29.7,NA,80.39831216,167.52,1.68,0,NA,96.1,0.3671,6.31,0,0,0,0
31047,Dawson County,NE,33.3,7.410151908,80.35135554,276.12,2.76,NA,NA,78,0.411,23.43,3098,128.569057104914,-903,-37.4750996015936
31049,Deuel County,NE,35.4,NA,78.9162385,261.78,2.62,NA,NA,89.2,0.3795,4.16,0,0,0,0
31051,Dixon County,NE,36.5,NA,80.26492496,121.42,1.21,NA,NA,87.9,0.4117,12.01,248,42.8917329643722,-68,-11.760636457973
31053,Dodge County,NE,34.9,NA,78.28876731,273.52,2.74,0,NA,88.9,0.4173,69.3,7273,197.937078162421,-1131,-30.7805355976486
31055,Douglas County,NE,28.8,6.044426535,78.81922688,319.28,3.19,0.1,8.4,90.6,0.4696,1717.52,143968,265.01535221742,-10761,-19.8087783758311
31057,Dundy County,NE,33.7,NA,81.62495725,0,0,NA,NA,83.1,0.4011,2.08,0,0,0,0
31059,Fillmore County,NE,35.1,NA,78.79085361,180.05,1.8,0,NA,92.1,0.4542,9.64,179,31.6198551492669,-26,-4.59282812223989
31061,Franklin County,NE,31,NA,78.84956462,201.55,2.02,0,NA,92.5,0.4275,5.19,0,0,0,0
31063,Frontier County,NE,35.1,NA,87.90934867,NA,NA,NA,NA,95.9,0.4142,2.71,0,0,0,0
31065,Furnas County,NE,33.4,NA,78.21596894,NA,NA,NA,NA,88.8,0.4196,6.6,0,0,0,0
31067,Gage County,NE,35.7,NA,78.39860743,368.56,3.69,NA,NA,90,0.4212,25.36,2869,132.437797165674,3,0.13848497438028
31069,Garden County,NE,30.3,NA,81.00458195,260.96,2.61,0,NA,94.1,0.5025,1.09,0,0,0,0
31071,Garfield County,NE,28.5,NA,76.88898457,0,0,0,NA,96.3,0.4061,3.51,0,0,0,0
31073,Gosper County,NE,30,NA,78.29032357,NA,NA,0,NA,93,0.4242,4.39,52,26.3959390862944,-2,-1.01522842639594
31075,Grant County,NE,33.1,NA,NA,NA,NA,0,NA,97,0.4428,0.93,0,0,0,0
31077,Greeley County,NE,37.1,NA,80.33833342,0,0,0,NA,93.9,0.4146,4.18,0,0,0,0
31079,Hall County,NE,33.4,6.477854776,78.61774909,412.11,4.12,0.1,NA,84.6,0.4378,112.13,9899,160.98029011904,-1101,-17.9047680999154
31081,Hamilton County,NE,32,NA,81.71776911,109.41,1.09,0,NA,95.1,0.373,17.01,652,71.3738368910783,55,6.0207991242474
31083,Harlan County,NE,36.2,NA,78.79281546,NA,NA,0,NA,93,0.4145,6.17,0,0,0,0
31085,Hayes County,NE,33.4,NA,NA,0,0,NA,NA,90.2,0.4726,1.25,0,0,0,0
31087,Hitchcock County,NE,37.7,NA,76.46525273,242.8,2.43,0,NA,92.1,0.4581,3.97,73,25.1637366425371,-85,-29.3002412961048
31089,Holt County,NE,32.1,NA,80.51845846,224,2.24,NA,NA,93.5,0.4177,4.22,33,3.17216187638181,33,3.17216187638181
31091,Hooker County,NE,27.5,NA,NA,0,0,0,NA,93.5,0.4108,0.96,0,0,0,0
31093,Howard County,NE,34.2,NA,82.02281865,109.68,1.1,0,NA,94.9,0.3701,11.27,460,72.3043068217542,122,19.1763596353348
31095,Jefferson County,NE,36.1,NA,78.83063463,415.92,4.16,NA,NA,91.1,0.4486,12.53,275,37.4914792092706,-87,-11.8609406952965
31097,Johnson County,NE,32.4,NA,76.93015112,133.59,1.34,NA,NA,86.3,0.4168,13.72,156,30.0867888138862,-12,-2.31436837029894
31099,Kearney County,NE,34,NA,78.39529581,137.28,1.37,NA,NA,96.4,0.4083,12.65,557,83.8350391330524,115,17.308850090307
31101,Keith County,NE,28.8,NA,79.78480857,209.05,2.09,NA,NA,91.5,0.4298,7.6,161,19.8251446866149,-18,-2.21647580347248
31103,Keya Paha County,NE,32.7,NA,NA,0,0,0,NA,95.1,0.4214,0.98,0,0,0,0
31105,Kimball County,NE,33.1,NA,77.18533804,322.93,3.23,NA,NA,88.7,0.4012,3.82,0,0,0,0
31107,Knox County,NE,32.3,NA,80.29003966,177.14,1.77,0,NA,92.1,0.4166,7.6,126,14.8549870313605,-12,-1.41476066965338
31109,Lancaster County,NE,27.6,5.064893954,80.33131206,331.23,3.31,0,9.72,93.7,0.4467,373.89,45788,151.718882022565,-4113,-13.6284564025249
31111,Lincoln County,NE,34.4,7.933884298,78.41644725,239.36,2.39,NA,NA,93.5,0.4358,13.75,2666,74.438084601424,-1147,-32.0256875610778
31113,Logan County,NE,35.1,NA,NA,0,0,0,NA,94,0.362,1.62,0,0,0,0
31115,Loup County,NE,31.4,NA,NA,0,0,0,NA,98.1,0.3797,1.07,0,0,0,0
31117,McPherson County,NE,30.5,NA,NA,5521.47,55.21,0,NA,89.2,0.4259,0.46,0,0,0,0
31119,Madison County,NE,32.2,5.872483222,78.52689261,274.12,2.74,0,NA,90.4,0.4422,61.26,4251,120.85631432308,-1351,-38.4090521407858
31121,Merrick County,NE,32.3,NA,79.9643596,217.92,2.18,NA,NA,94.2,0.4135,16.05,584,75.1995879474633,46,5.92325521503992
31123,Morrill County,NE,34,NA,77.9518285,142.13,1.42,0,NA,87.5,0.4212,3.36,277,56.9724393253805,20,4.11353352529823
31125,Nance County,NE,31.2,NA,76.99749988,279.88,2.8,0,NA,93.2,0.4498,8.03,33,9.2436974789916,-58,-16.2464985994398
31127,Nemaha County,NE,37.8,NA,78.29133265,257.07,2.57,0,NA,91.8,0.432,17.12,232,32.3344947735192,-43,-5.99303135888502
31129,Nuckolls County,NE,34.2,NA,80.02566062,139.02,1.39,0,NA,91.9,0.4894,7.38,0,0,0,0
31131,Otoe County,NE,37.8,NA,80.52184142,214.65,2.15,NA,NA,92.8,0.4338,25.91,1418,89.7638792175729,-72,-4.55782743558904
31133,Pawnee County,NE,31.7,NA,81.63742604,185.87,1.86,0,NA,87.6,0.449,6.15,0,0,0,0
31135,Perkins County,NE,28.6,NA,81.72038628,NA,NA,0,NA,88,0.4564,3.28,0,0,0,0
31137,Phelps County,NE,33.1,NA,79.3598287,151.94,1.52,NA,NA,93.3,0.4328,16.86,310,33.7433329705018,57,6.20441928812452
31139,Pierce County,NE,34.6,NA,79.41792681,153.01,1.53,0,NA,95.4,0.4137,12.46,428,59.4279366842544,126,17.4951402388225
31141,Platte County,NE,33.3,NA,81.51993557,270.6,2.71,NA,NA,88.9,0.4138,49.21,4781,146.360129798567,-401,-12.2757607298108
31143,Polk County,NE,35.1,NA,81.29663497,193.09,1.93,NA,NA,91.4,0.368,11.92,294,55.7768924302789,85,16.1259723012711
31145,Red Willow County,NE,35.7,NA,78.77709745,248.02,2.48,0,NA,92.5,0.4352,15.02,158,14.5394313057882,85,7.82184595564553
31147,Richardson County,NE,37.3,NA,78.30057737,249.31,2.49,NA,NA,92.2,0.432,14.43,68,8.36614173228346,9,1.10728346456693
31149,Rock County,NE,31.6,NA,NA,NA,NA,0,NA,96.7,0.4407,1.4,0,0,0,0
31151,Saline County,NE,35.5,NA,77.60477673,176.01,1.76,0,NA,83.5,0.4154,24.86,995,69.8147628403031,-68,-4.77126017401067
31153,Sarpy County,NE,32.5,4.521603215,81.43305316,123.26,1.23,0,8.55,95.5,0.3868,760.99,86620,503.040193271503,10884,63.2081443496542
31155,Saunders County,NE,32.5,NA,78.86646395,205.29,2.05,NA,NA,93.2,0.4004,28.25,7117,340.21702758258,1193,57.0294947177207
31157,Scotts Bluff County,NE,34.2,6.980802792,77.76376239,391.94,3.92,0,36.5,88,0.4517,48.79,2130,58.4121760592349,-1224,-33.5664335664336
31159,Seward County,NE,30,NA,79.04853858,170.64,1.71,0,NA,94,0.3952,30.05,1282,74.7521865889213,190,11.0787172011662
31161,Sheridan County,NE,34.3,NA,78.17333276,364.26,3.64,0,NA,90.6,0.481,2.14,41,7.79615896558281,41,7.79615896558281
31163,Sherman County,NE,35.3,NA,78.40998542,131.75,1.32,0,NA,93,0.4203,5.36,71,23.0969420949902,6,1.95185426154847
31165,Sioux County,NE,27.3,NA,NA,0,0,0,NA,93.2,0.3977,0.59,0,0,0,0
31167,Stanton County,NE,36.1,NA,82.87066868,100.98,1.01,NA,NA,93.7,0.3545,13.93,624,102.817597627286,90,14.8294611962432
31169,Thayer County,NE,31.8,NA,78.50201375,273.06,2.73,NA,NA,92.4,0.4085,8.81,38,7.26577437858509,38,7.26577437858509
31171,Thomas County,NE,33.9,NA,NA,0,0,0,NA,93.9,0.4467,0.9,0,0,0,0
31173,Thurston County,NE,42.5,NA,70.63112498,84.84,0.85,NA,NA,89.1,0.451,18.25,118,16.9321279954082,-77,-11.0489309800545
31175,Valley County,NE,33.9,NA,79.61833359,119.96,1.2,0,NA,92.3,0.4328,7.4,0,0,0,0
31177,Washington County,NE,32.6,NA,80.27493777,130.51,1.31,NA,NA,95.6,0.4024,52.21,6738,332.60933952019,1554,76.7104353835522
31179,Wayne County,NE,33.3,NA,84.28447285,202.71,2.03,0,NA,96,0.443,21.07,418,44.3219170819637,67,7.10423072844873
31181,Webster County,NE,32.8,NA,74.25073824,167.04,1.67,0,NA,93.8,0.484,6.15,107,29.2509568069984,1,0.273373428102788
31183,Wheeler County,NE,32,NA,NA,0,0,0,NA,95.6,0.3746,1.36,0,0,0,0
31185,York County,NE,35.6,NA,77.9791283,355.18,3.55,0.1,NA,93.6,0.4586,24.01,602,43.2564489473306,-68,-4.88611051232306
32001,Churchill County,NV,27.2,NA,76.408283,818.92,8.19,0.1,NA,91.6,0.4109,4.9,6339,264.246112801701,505,21.051315186127
32003,Clark County,NV,26.8,5.195135657,78.77657766,448.5,4.49,0.5,8.47,86.1,0.4671,276.5,698827,337.649618467774,155576,75.1690719487689
32005,Douglas County,NV,25.3,7.867820614,81.41017098,244.6,2.45,0.1,NA,93.2,0.4405,67.82,20214,425.235610905419,4662,98.0730393806799
32007,Elko County,NV,29.6,6.200676437,79.06684739,411.62,4.12,0.1,28.42,86.3,0.3806,3.05,10639,201.626047075768,182,3.44919076678164
32009,Esmeralda County,NV,28,NA,NA,1807.23,18.07,NA,NA,88.3,0.3744,0.27,0,0,0,0
32011,Eureka County,NV,27,NA,85.47503521,345,3.45,NA,NA,94.6,0.4095,0.45,49,24.2814667988107,4,1.98216055500496
32013,Humboldt County,NV,30.5,NA,77.09425461,505.2,5.05,0,NA,82.4,0.43,1.75,1010,58.4524567393946,-13,-0.752358354071416
32015,Lander County,NV,33.6,NA,77.93814596,135.96,1.36,NA,NA,88.3,0.3986,1.02,193,32.1184889332668,-103,-17.1409552338159
32017,Lincoln County,NV,29.6,NA,80.37919119,369.87,3.7,0,NA,86.2,0.3751,0.49,320,61.7283950617284,99,19.0972222222222
32019,Lyon County,NV,33.5,6.948018528,76.48850231,350.09,3.5,0.1,20.87,86.9,0.4011,27.17,26896,519.338083376779,6487,125.25825947595
32021,Mineral County,NV,30.1,NA,74.21072023,791.5,7.92,0.1,NA,89,0.4515,1.19,45,10,-31,-6.88888888888889
32023,Nye County,NV,32.5,NA,74.12463638,644.37,6.44,0.2,21.49,86.1,0.4154,2.44,14685,347.310912445012,4793,113.357930088454
32027,Pershing County,NV,32.2,NA,81.16241213,558.57,5.59,0.2,NA,80.9,0.4123,1.1,399,59.5700209017617,-28,-4.18035234398328
32029,Storey County,NV,27.2,NA,89.50641196,309.44,3.09,0.2,NA,93.6,0.4217,15.11,793,202.709611451943,266,67.9959100204499
32031,Washoe County,NV,22.9,5.994982174,78.1627952,552.71,5.53,0.3,8.91,88.6,0.4605,72.34,131183,298.090338530897,22762,51.7226491667386
32033,White Pine County,NV,32.3,NA,77.81171568,679.65,6.8,0.3,NA,88.1,0.3963,1.09,363,36.1769982060993,79,7.87323101455053
32510,Carson City,NV,27.5,5.278310941,74.38674091,519.71,5.2,0.4,NA,87,0.4539,378.63,23352,428.304170793441,2680,49.1544697553281
33001,Belknap County,NH,28.8,NA,78.34321421,246.91,2.47,0.1,NA,93.2,0.4395,151.52,23048,382.190531465053,4189,69.4635602354697
33003,Carroll County,NH,26.4,NA,79.64142698,116.05,1.16,0.1,NA,94.2,0.4446,51.66,14775,311.715437034537,3466,73.123905567628
33005,Cheshire County,NH,29.5,4.328112119,79.21725448,149.49,1.49,0.1,NA,93.4,0.4324,107.6,15246,200.302174341457,1508,19.8121263877028
33007,Coos County,NH,32.2,NA,76.76078126,219.6,2.2,0.1,NA,87.8,0.4293,17.69,4516,142.672100590781,279,8.8143303952232
33009,Grafton County,NH,23.2,3.70096225,80.97609819,183.41,1.83,0.1,11.13,92.8,0.4847,52.54,25866,288.496285886368,-201,-2.24185237234826
33011,Hillsborough County,NH,28.2,4.464140246,79.29276496,194.71,1.95,0.1,7.67,92.1,0.428,471.22,121188,299.093745063971,-1037,-2.55933106934134
33013,Merrimack County,NH,28.6,5.104166667,79.62058635,505.82,5.06,0.1,11.89,93.2,0.4267,160.7,51073,347.031684231268,6376,43.3237526414851
33015,Rockingham County,NH,27.2,3.670517111,80.39426283,5.61,0.06,0.1,6.13,95.1,0.4237,440.56,116564,387.744036511089,14696,48.8854737360331
33017,Strafford County,NH,28.8,4.419263456,78.27486529,196.88,1.97,0.1,NA,92.8,0.4291,351.39,39801,316.876851055699,4172,33.2155026909971
33019,Sullivan County,NH,31.3,NA,79.14336831,229.39,2.29,0,NA,91.2,0.4379,80.19,10619,246.363362178967,1236,28.6754982251815
34001,Atlantic County,NJ,27.2,7.429156101,77.45717088,565.31,5.65,0.5,11.38,87,0.4716,479.02,51985,188.892805104484,-6519,-23.6874520818723
34003,Bergen County,NJ,23,3.086705559,83.19401442,100.22,1,0.2,5.47,92.5,0.4759,3996.77,295249,316.257342765207,3430,3.67406049024607
34005,Burlington County,NJ,28.1,5.110198451,79.54933703,180.57,1.81,0.2,8.53,93.7,0.4336,557.62,138522,308.016952695221,6404,14.2399082099608
34007,Camden County,NJ,29.2,7.950450451,77.72296625,527,5.27,0.4,10.27,88.7,0.4712,2289.31,143369,280.544695306416,-12017,-23.5148853901275
34009,Cape May County,NJ,27.8,5.193578848,77.44947185,551.07,5.51,0.2,11.95,92.5,0.4727,370.15,24262,254.468031548918,3416,35.8281590870952
34011,Cumberland County,NJ,35.1,7.494275206,75.71042036,395.9,3.96,0.4,20.73,79.4,0.4677,314.27,22791,144.806816232392,-4819,-30.6184040816067
34013,Essex County,NJ,28.5,6.105344952,79.50754854,390,3.9,1.4,4.76,86.1,0.5551,6308.5,254479,319.808526333913,-28386,-35.6732179414193
34015,Gloucester County,NJ,31.2,4.953271028,78.22227378,123.79,1.24,0.2,12.34,92.9,0.4174,904.3,83411,286.684012084509,8838,30.3762489216397
34017,Hudson County,NJ,23.7,3.650209708,81.99345448,231.07,2.31,0.9,2.68,84.8,0.5038,14505.17,279823,418.198665401314,-83205,-124.350821607646
34019,Hunterdon County,NJ,20.8,NA,83.08451842,67.79,0.68,0.2,NA,95,0.4346,291.76,37659,298.722108085383,8742,69.3440789421498
34021,Mercer County,NJ,25.2,6.558825528,80.49041734,334.46,3.34,0.5,6.8,88.5,0.5025,1639.29,103302,278.039603054339,-9528,-25.6448213771441
34023,Middlesex County,NJ,25.9,3.528278111,81.7725578,199.55,2,0.3,5.94,89.8,0.432,2671.02,291173,348.169370450928,-44647,-53.3865361229324
34025,Monmouth County,NJ,23.4,3.19894623,80.87862602,187.24,1.87,0.3,5.49,93.4,0.4764,1327.82,168201,267.291614689192,7006,11.1333764514627
34027,Morris County,NJ,22,3.039790862,82.70931968,69.78,0.7,0.2,5.29,94.5,0.459,1070.33,161714,323.604688159735,2237,4.47644413849962
34029,Ocean County,NJ,29.4,2.954365603,79.03459256,142.22,1.42,0.1,8.23,92,0.4487,949.2,148860,253.896889140561,28636,48.8418065123546
34031,Passaic County,NJ,28.7,3.873188926,80.73631805,298.06,2.98,0.6,5.78,83.7,0.4701,2707.56,133540,262.431807819894,-28518,-56.0433600075463
34033,Salem County,NJ,34.3,5.525992632,76.65633355,404.9,4.05,0.3,NA,88.8,0.4536,189.81,16620,256.818357413274,1043,16.1168199026501
34035,Somerset County,NJ,23.6,3.968086454,82.45590758,109.5,1.1,0.2,3.95,94.5,0.4565,1092.66,136443,410.270982175074,2958,8.89442159197518
34037,Sussex County,NJ,28.1,3.458663394,79.45746968,107.7,1.08,0.1,12.1,94.9,0.4098,272.74,38539,265.95311540346,5674,39.1556080022635
34039,Union County,NJ,24.8,4.497751124,81.46605731,319.24,3.19,0.5,5.39,86.4,0.4945,5391.19,193682,350.277336198025,-4578,-8.27939429123285
34041,Warren County,NJ,29,5.703693141,79.0932453,138.64,1.39,0.1,NA,91.5,0.4185,296.92,34268,320.510302384092,5752,53.798741079529
35001,Bernalillo County,NM,23.2,5.653662109,78.5844802,NA,NA,0.3,15.17,88.9,0.477,583.73,162346,240.316423186406,-17791,-26.3355394337363
35003,Catron County,NM,20.9,NA,86.86348231,NA,NA,NA,NA,94.1,0.383,0.51,0,0,0,0
35005,Chaves County,NM,30.8,5.714285714,75.88153548,NA,NA,0.1,NA,78.2,0.4608,10.74,8915,135.325905461611,-916,-13.9044901180971
35006,Cibola County,NM,28,NA,76.13548096,NA,NA,0.4,NA,83,0.4545,5.92,5112,186.917254744232,-428,-15.6495667117628
35007,Colfax County,NM,24.7,NA,77.73070944,NA,NA,0.1,NA,88.2,0.4291,3.24,149,11.7507886435331,-32,-2.52365930599369
35009,Curry County,NM,30,6.136900079,76.10594796,NA,NA,0.1,20.43,81.9,0.4453,35.38,10041,197.00209931527,-3290,-64.5490396123134
35011,DeBaca County,NM,24.8,NA,73.22067147,NA,NA,0,NA,84.3,0.4282,0.88,0,0,0,0
35013,Dona Ana County,NM,28.1,5.201255799,80.23375116,NA,NA,0.2,14.67,79.4,0.4918,56.74,50908,238.248563245287,-3946,-18.4672120406597
35015,Eddy County,NM,32.9,6.154898273,75.69271386,NA,NA,0.1,25.66,84.4,0.4322,13.82,10883,192.978100895469,718,12.7316251440731
35017,Grant County,NM,23.2,NA,78.35414147,NA,NA,0.1,NA,87.5,0.504,6.98,2966,101.938410778114,-1033,-35.5031619466593
35019,Guadalupe County,NM,26.1,NA,77.34970624,NA,NA,0.2,NA,82.7,0.4691,1.44,34,7.60966875559534,-2,-0.44762757385855
35021,Harding County,NM,23.9,NA,NA,NA,NA,0,NA,85.4,0.6097,0.21,0,0,0,0
35023,Hidalgo County,NM,22.3,NA,77.30347271,NA,NA,NA,NA,82.3,0.4711,1.25,0,0,0,0
35025,Lea County,NM,31.7,6.734419003,76.60727169,NA,NA,0.1,21.11,74.3,0.4423,16,12043,172.04531493307,257,3.67148102115745
35027,Lincoln County,NM,22.9,NA,77.68746908,NA,NA,0.2,NA,89.5,0.4648,4.03,3452,175.17507358165,-69,-3.50147163300518
35028,Los Alamos County,NM,21.3,NA,83.83815438,NA,NA,0,NA,97.6,0.3909,170.55,1194,67.5262979300984,-177,-10.0101798439091
35029,Luna County,NM,28.2,NA,75.60460921,NA,NA,0.1,NA,69.8,0.4726,8.12,3342,135.451708345155,-752,-30.4786608843675
35031,McKinley County,NM,37.1,5.768537435,73.04695763,NA,NA,0.2,57.45,77.2,0.512,13.29,34261,462.374153148533,-1672,-22.5647115981538
35033,Mora County,NM,23.3,NA,79.52267376,NA,NA,0.2,NA,89.2,0.4764,2.35,194,42.2473867595819,5,1.08885017421603
35035,Otero County,NM,28.3,4.672192916,77.71256184,NA,NA,0.1,17.78,83.4,0.4724,10,16765,257.598107003473,-359,-5.51611812790019
35037,Quay County,NM,28.4,NA,74.14091027,NA,NA,0.1,NA,81.9,0.4462,2.9,98,11.5280555228797,21,2.47029761204564
35039,Rio Arriba County,NM,27.3,NA,73.85515317,NA,NA,0.2,33.4,86.4,0.5084,6.68,7691,193.352942655303,-1238,-31.1235135882545
35041,Roosevelt County,NM,25,NA,77.85853887,NA,NA,0.1,NA,80,0.4456,7.72,3473,177.774365274365,-1118,-57.2276822276822
35043,Sandoval County,NM,24.3,6.002858504,79.61994988,NA,NA,0.2,19.08,89.9,0.4209,38.46,62245,452.335620022092,13236,96.1862682402186
35045,San Juan County,NM,32.8,5.733134375,76.33968212,NA,NA,0.1,33.08,84.9,0.4462,22.93,30533,246.661550268611,-13667,-110.409177202407
35047,San Miguel County,NM,24.7,NA,76.69620539,NA,NA,0.1,NA,83.3,0.504,5.87,3274,115.938949679521,-1310,-46.3897446793442
35049,Santa Fe County,NM,14.3,4.426177679,81.33241437,NA,NA,0.3,9.98,89.3,0.4882,78.15,36174,244.148376123755,1665,11.2375475824087
35051,Sierra County,NM,23.8,NA,72.70081241,NA,NA,0.1,NA,84,0.5346,2.64,440,38.8520971302428,-65,-5.73951434878587
35053,Socorro County,NM,29.1,NA,76.61802964,NA,NA,0.2,NA,81.8,0.4472,2.54,661,38.1860196418255,-213,-12.3050259965338
35055,Taos County,NM,19.8,NA,79.64778771,NA,NA,0.2,NA,90.1,0.4874,14.89,3094,93.5195260548906,-623,-18.8308547938581
35057,Torrance County,NM,26.7,NA,77.34459295,NA,NA,0.4,NA,84.6,0.4594,4.64,1302,83.4027288450452,183,11.7225033630133
35059,Union County,NM,26.9,NA,80.58112612,NA,NA,0.1,NA,81.9,0.4976,1.08,0,0,0,0
35061,Valencia County,NM,29.3,6.306597671,77.54450271,NA,NA,0.2,13.04,84.5,0.4353,71.27,18105,238.798686310458,1828,24.1106875766649
36001,Albany County,NY,26.9,7.211198567,80.11629637,570.45,5.7,0.4,4.91,92.1,0.46,587.13,91733,297.669151217993,-6398,-20.7612007619147
36003,Allegany County,NY,34.6,NA,78.48667987,158.48,1.58,0.1,NA,90.8,0.44,45.36,6526,136.710239651416,-287,-6.01223395341042
36005,Bronx County,NY,29.9,5.087261576,80.35978993,NA,NA,2.4,3.03,72.8,0.5118,34127.48,410455,285.403074347134,-127024,-88.3240309312114
36007,Broome County,NY,28.3,5.899705015,78.54277719,367.73,3.68,0.2,NA,90.7,0.4652,273.71,25088,127.125042437509,-2727,-13.8181597069152
36009,Cattaraugus County,NY,36.5,5.771080475,77.76195615,245.03,2.45,0.1,NA,88.8,0.4326,58.95,13254,168.625954198473,-513,-6.52671755725191
36011,Cayuga County,NY,33.1,5.817226497,79.50527294,411.24,4.11,0.2,NA,87.8,0.4351,111.95,13726,174.136990472324,754,9.5657358892709
36013,Chautauqua County,NY,33.1,7.082734551,77.461471,194.44,1.94,0.2,NA,88.8,0.4519,121.19,10568,80.0284734159769,-1358,-10.2837497065572
36015,Chemung County,NY,34.6,6.867721708,77.2007688,377.08,3.77,0.3,NA,90.3,0.4423,208.41,12090,137.746382590862,68,0.774752193232312
36017,Chenango County,NY,35.6,NA,77.30524276,289.1,2.89,0.1,NA,88.1,0.4329,53.61,9328,188.726581151621,-511,-10.3386881398454
36019,Clinton County,NY,36,6.895230799,79.6691449,507.91,5.08,0.3,NA,87.6,0.4278,77.65,6532,80.0176401411211,148,1.81301450411603
36021,Columbia County,NY,24.8,5.624296963,79.34176122,234.33,2.34,0.4,NA,90.3,0.4663,95.12,13151,211.696339461061,1325,21.3289977785648
36023,Cortland County,NY,34.2,6.257449345,77.92658019,323.01,3.23,0.1,NA,90.7,0.4434,95.97,8525,173.894419060052,95,1.93782637075718
36025,Delaware County,NY,29.9,NA,79.81215718,276.36,2.76,0.1,NA,88.9,0.4412,31.19,9818,210.77263261845,1685,36.1735471544192
36027,Dutchess County,NY,25.9,4.468085106,81.0699046,235.29,2.35,0.3,6.8,91.1,0.4497,369.2,67860,228.80918743404,8253,27.8273242542459
